0,0;0,0135845
0,0011355125;0,013584423
0,0;0,013584338
0,0;0,013584253
0,0;0,013584169
0,0;0,013584083
0,0;0,013583998
0,0;0,013583913
0,0;0,013583829
0,0;0,013583744
0,0;0,013583659
0,0;0,0135835735
0,0;0,013583489
0,0;0,013583404
0,0;0,013583319
0,0;0,0135832345
0,0;0,01358315
0,0;0,013583064
0,0;0,013582979
0,0;0,013582895
0,0;0,01358281
0,0;0,013582725
0,0;0,01358264
0,0;0,013582555
0,0;0,01358247
0,0;0,013582385
0,0026926664;0,013582317
0,0;0,013582232
0,0;0,013582148
0,0;0,013582062
0,0;0,013581977
0,0;0,0135818925
0,0;0,013581808
0,0;0,013581723
0,0;0,013581638
0,0;0,0135815535
0,0015339067;0,013581477
0,0;0,013581392
0,0;0,013581308
0,0;0,013581223
0,0;0,013581138
0,012924191;0,013581133
0,0;0,013581049
0,0;0,013580964
0,0;0,013580879
0,0;0,013580794
0,0;0,01358071
0,0022575876;0,013580638
0,0;0,013580553
0,0;0,0135804685
0,0;0,013580384
0,0;0,013580299
0,0;0,013580214
0,0;0,0135801295
0,0;0,013580044
0,0;0,013579959
0,0;0,013579874
0,0;0,01357979
0,0;0,013579705
0,0;0,01357962
0,0;0,013579535
0,0;0,013579451
0,0;0,013579365
0,0;0,01357928
0,0;0,013579195
0,0024681408;0,013579126
0,0022774073;0,013579055
0,0;0,01357897
0,0;0,013578885
6,757725E-4;0,013578805
0,0;0,01357872
0,0;0,013578636
0,0;0,01357855
0,0;0,013578465
0,0;0,01357838
0,0;0,013578296
0,0;0,013578211
0,0;0,013578126
0,0054882593;0,013578075
0,0;0,01357799
0,001383827;0,013577914
0,0;0,013577829
0,0;0,013577744
0,0;0,01357766
0,0;0,013577575
0,0;0,01357749
0,0;0,013577405
0,0;0,013577321
0,0;0,013577236
0,0;0,013577151
6,529181E-4;0,013577071
0,0;0,013576985
0,0;0,013576901
0,0;0,013576816
0,0;0,013576731
0,008892558;0,013576701
0,0;0,0135766165
0,008892558;0,013576587
0,0;0,013576502
0,016722789;0,013576521
0,0;0,013576436
0,0;0,013576351
0,005708428;0,013576302
0,0;0,013576216
0,0013696277;0,013576141
0,0;0,013576056
0,0;0,013575971
0,021639269;0,013576022
0,0;0,013575938
0,012222142;0,013575929
0,0;0,013575844
0,008394008;0,013575811
0,007174311;0,013575771
0,0032710016;0,013575706
0,003760649;0,013575643
0,0;0,013575559
0,0034270987;0,013575495
0,0033869343;0,013575432
0,0054882593;0,013575381
0,0;0,013575296
0,0;0,013575211
0,0;0,013575126
0,01163557;0,013575114
0,0083576;0,013575082
0,0025967914;0,013575014
0,004465745;0,013574956
0,005795091;0,0135749085
0,0034601633;0,013574844
0,033077378;0,013574965
0,024920976;0,013575036
0,003657302;0,013574975
0,0;0,01357489
0,0032839826;0,013574825
0,0045101214;0,013574768
0,001982473;0,013574695
0,022122664;0,013574749
0,012625238;0,013574744
0,002720461;0,013574676
0,003256897;0,01357461
0,006553124;0,013574567
0,0;0,013574482
0,0047200713;0,013574426
0,0;0,013574341
0,0108116465;0,013574324
0,0038205015;0,013574263
0,0011569953;0,013574186
0,0;0,013574101
0,0030458705;0,013574035
0,0;0,01357395
0,0;0,013573865
0,0014355504;0,01357379
0,0026771615;0,013573722
0,0;0,013573637
0,0;0,0135735525
0,034057703;0,013573681
0,030572107;0,013573786
0,009027879;0,013573758
0,029694578;0,01357386
0,024503801;0,013573927
0,010726026;0,013573909
0,0134519655;0,013573908
0,005623931;0,013573859
0,0076835565;0,013573822
0,016650891;0,01357384
0,011363663;0,013573827
0,018532583;0,013573858
0,0;0,013573773
0,013641673;0,013573774
0,0273735;0,01357386
0,013442131;0,013573859
0,0;0,013573774
0,0;0,013573689
0,05875849;0,0135739725
0,03275047;0,013574092
0,0412008;0,013574265
0,0;0,01357418
0,0;0,013574095
0,0;0,013574011
0,0;0,013573926
0,003177449;0,013573861
0,0;0,013573776
0,0;0,013573691
0,0;0,0135736065
0,0;0,013573522
0,0;0,013573437
0,0;0,013573352
0,0;0,0135732675
0,0;0,013573183
0,0016926101;0,013573108
0,0;0,0135730235
0,0010351893;0,013572945
0,0;0,0135728605
0,0029159775;0,013572794
0,0;0,01357271
0,0;0,013572625
9,375873E-4;0,013572546
0,0;0,013572461
0,0;0,013572376
0,0015893879;0,013572303
0,0;0,013572218
0,0;0,013572133
0,02347947;0,013572195
0,0;0,01357211
0,0;0,013572025
0,0;0,01357194
0,0;0,013571856
0,0015082776;0,01357178
0,0;0,013571695
0,0;0,013571611
0,054782104;0,013571867
0,0;0,013571782
0,0;0,013571697
0,0;0,013571613
0,0;0,013571528
0,0;0,013571444
0,0;0,013571359
0,0;0,0135712745
0,0;0,01357119
0,0;0,013571105
0,0059543746;0,013571057
0,0063147647;0,013571012
0,0;0,013570927
0,0;0,013570842
0,0;0,013570758
0,0;0,013570673
0,0;0,013570588
0,0;0,013570503
0,0;0,013570419
0,0022061504;0,013570348
0,0;0,013570263
0,0;0,013570178
0,0010059978;0,013570099
0,0;0,013570014
0,0;0,01356993
0,0;0,013569845
0,0;0,01356976
0,0;0,013569675
0,0;0,013569591
0,005471259;0,01356954
0,0;0,013569456
0,0;0,013569371
0,0;0,013569286
0,0;0,013569201
0,0;0,013569117
0,031370204;0,0135692265
0,029130505;0,013569323
0,036364753;0,013569466
0,047759447;0,01356968
0,0633741;0,013569991
0,04447213;0,013570184
0,046975847;0,013570392
0,031545177;0,013570503
0,035634253;0,013570641
0,059673727;0,013570929
0,0029243939;0,013570862
0,0;0,013570777
0,049707327;0,013571003
0,03616818;0,013571144
0,057197783;0,013571416
0,05421774;0,013571669
0,060449883;0,013571963
0,054075457;0,013572215
0,0013533736;0,01357214
0,05507323;0,0135723995
0,08353157;0,013572835
0,025645882;0,013572911
0,046265595;0,013573116
0,061327383;0,013573414
0,059772536;0,0135737015
0,06592567;0,013574028
0,06312279;0,0135743385
0,054782104;0,013574595
0,054854736;0,013574854
0,05153176;0,01357509
0,05280892;0,013575334
0,055099063;0,013575594
0,08111049;0,013576015
0,0;0,01357593
0,055161867;0,01357619
0,006295644;0,013576145
0,052960943;0,013576391
0,072924055;0,013576762
0,001111474;0,0135766845
0,0533445;0,013576932
0,0617745;0,013577232
0,046265595;0,013577437
0,083823696;0,013577875
0,005771374;0,013577827
0,052163903;0,013578068
0,0;0,013577984
0,0;0,013577899
0,00643287;0,013577853
0,0049184067;0,013577799
0,061767086;0,0135781
0,058071733;0,013578378
0,036465865;0,01357852
0,007424047;0,013578481
0,04269672;0,013578663
0,05610551;0,013578929
0,046265595;0,013579134
0,059301604;0,013579419
0,0;0,013579334
0,012689503;0,013579329
0,0032212976;0,013579263
0,044359386;0,013579456
0,0017879097;0,013579383
0,03973101;0,013579546
0,055498533;0,013579807
0,045429736;0,013580006
0,0350287;0,013580139
0,050959732;0,013580373
0,0031630837;0,013580307
0,04463867;0,013580501
0,0014746102;0,013580426
0,0011912737;0,013580348
0,062137365;0,013580652
0,0549908;0,01358091
0,0549908;0,013581168
0,0549908;0,013581426
0,0549908;0,013581684
0,0549908;0,013581942
0,0549908;0,0135822
0,0549908;0,013582458
0,0549908;0,013582716
0,0549908;0,013582974
0,0549908;0,013583232
0,0549908;0,01358349
0,0549908;0,013583748
0,07758742;0,013584147
0,05527595;0,013584407
0,055692133;0,01358467
0,055009767;0,013584928
0,055009767;0,013585186
0,055009767;0,013585444
0,055009767;0,013585702
0,055009767;0,01358596
0,055009767;0,013586218
0,055009767;0,0135864755
0,055009767;0,013586733
0,055009767;0,013586991
0,055009767;0,0135872485
0,055009767;0,0135875065
0,055009767;0,013587764
0,05704726;0,013588036
0,05704726;0,013588307
0,05704726;0,013588579
0,05704726;0,013588851
0,05704726;0,013589122
0,05704726;0,013589394
0,05704726;0,013589666
0,05704726;0,013589937
0,05704726;0,013590209
0,05704726;0,01359048
0,05704726;0,013590752
0,05704726;0,013591024
0,05704726;0,013591295
0,05704726;0,013591567
0,05704726;0,013591838
0,05704726;0,01359211
0,05704726;0,013592382
0,05704726;0,013592653
0,05704726;0,013592925
0,05704726;0,013593196
0,07077808;0,013593553
0,06633765;0,013593882
0,059035193;0,013594166
0,055054713;0,013594425
0,06003063;0,013594715
0,088536;0,013595183
0,056544196;0,013595452
0,057233874;0,013595724
0,07929826;0,013596133
0,051820435;0,013596372
0,060851395;0,013596666
0,057233874;0,013596937
0,073809095;0,013597312
0,06526038;0,013597634
0,061434425;0,013597933
0,057233874;0,013598205
0,057233874;0,013598476
0,057233874;0,013598748
0,07111638;0,013599105
0,036821514;0,01359925
0,054740302;0,013599507
0,057233874;0,0135997785
0,057233874;0,01360005
0,07991899;0,013600463
0,06623882;0,013600791
0,057233874;0,013601062
0,081188686;0,013601485
0,057233874;0,013601756
0,057233874;0,013602028
0,042169925;0,013602206
0,07069692;0,013602562
0,051758077;0,013602801
0,057233874;0,013603072
0,057233874;0,013603344
0,057233874;0,013603615
0,057233874;0,013603887
0,048768;0,013604105
0,057233874;0,013604377
0,06824724;0,013604718
0,057233874;0,01360499
0,057233874;0,013605261
0,057233874;0,013605533
0,05759069;0,013605807
0,057233874;0,013606079
0,067793615;0,013606417
0,06547649;0,01360674
0,057233874;0,013607011
0,06491678;0,013607332
0,08027407;0,013607748
0,057233874;0,013608019
0,057221763;0,013608291
0,057221763;0,013608562
0,057221763;0,013608833
0,057221763;0,013609105
0,057221763;0,013609376
0,057221763;0,013609647
0,057221763;0,013609919
0,057221763;0,01361019
0,057221763;0,013610461
0,057221763;0,013610733
0,057221763;0,013611004
0,057221763;0,013611275
0,057221763;0,013611547
0,057221763;0,013611818
0,057221763;0,013612089
0,057221763;0,013612361
0,057221763;0,013612632
0,057221763;0,013612903
0,057221763;0,013613175
0,057221763;0,013613446
0,057221763;0,013613717
0,057221763;0,013613989
0,057177864;0,01361426
